UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
555049,40396,69970,58.57,146,18317,86,2943,05-11-89,Salaried,21-10-18,17,2345,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
706301,46144,67576,70.96,20,14004,86,6267,09-12-78,Self employed,27-08-18,5,393,1,1,0,0,0,0,480,K-High Risk,3,1,1,128370,500000,500000,0,0,0,0,0,0,0,0,0,0,2yrs 11mon,3yrs 11mon,0,0
657250,71125,108186,67.47,61,22817,86,1331,01-01-76,Self employed,22-10-18,6,1203,1,1,0,0,0,0,300,M-Very High Risk,19,6,1,265572,340950,340950,0,0,0,0,0,0,208464,0,2,0,1yrs 11mon,9yrs 4mon,1,0
569898,54615,65666,84.84,72,16682,45,475,01-01-89,Self employed,22-10-18,11,1134,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,5773,8661,8661,0,0,0,0,0,0,1509,0,1,0,0yrs 2mon,0yrs 2mon,1,0
691279,47147,66176,73.98,11,13913,48,5987,01-01-77,Self employed,30-08-18,3,2154,1,1,0,0,0,0,300,M-Very High Risk,2,1,1,9743,35000,35000,0,0,0,0,0,0,0,0,0,0,4yrs 10mon,6yrs 8mon,0,1
666576,105210,162724,67.65,103,23689,67,7247,01-01-91,Self employed,21-08-18,7,1859,1,1,0,0,0,0,659,F-Low Risk,2,2,0,938403,1144740,1144740,0,0,0,0,0,0,0,0,0,1,0yrs 11mon,1yrs 0mon,0,0
574156,56015,68336,84.95,251,22994,45,6874,23-03-92,Self employed,20-08-18,13,2546,1,0,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
620696,50305,65014,79.98,34,15231,51,987,09-06-88,Salaried,24-10-18,6,127,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,1
698168,47351,65633,74.59,159,23371,49,7248,01-01-90,Self employed,31-08-18,7,1731,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
638147,87991,119453,74.55,42,23600,48,5245,03-01-86,Self employed,09-10-18,3,2501,1,1,0,0,0,0,763,B-Very Low Risk,1,1,0,0,26000,26000,0,0,0,0,0,0,0,0,0,0,1yrs 4mon,1yrs 4mon,0,0
620152,44647,71303,64.47,251,20514,45,6858,27-11-78,Self employed,09-10-18,13,2290,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
761151,39596,62275,65.83,67,18129,45,1513,16-07-77,Self employed,20-08-18,6,1318,1,1,0,0,0,0,775,B-Very Low Risk,14,3,0,274694,461000,462877,0,0,0,0,0,0,12466,0,1,0,1yrs 1mon,3yrs 0mon,0,0
580200,47251,60664,80.79,63,18050,86,7103,01-01-91,Salaried,06-08-18,10,3026,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
629941,48745,69615,74.74,160,22417,51,5,10-10-92,Self employed,15-10-18,1,3124,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,1
656747,64524,85163,79.84,104,22635,48,7137,05-01-73,Self employed,25-08-18,10,531,1,1,0,0,0,0,445,K-High Risk,5,3,2,45547,94469,94469,0,0,0,0,0,0,1700,0,0,0,3yrs 7mon,7yrs 10mon,1,0
565667,70829,158197,47.1,8,24089,49,5614,01-01-91,Self employed,20-09-18,3,3044,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
655044,47351,64874,74.76,3,15997,45,104,01-01-97,Salaried,10-09-18,16,2035,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
667661,55261,70249,79.72,136,22826,49,3702,20-11-95,Salaried,19-09-18,8,3287,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
708428,66284,80009,84.45,48,21883,86,6431,17-01-68,Salaried,05-10-18,5,2224,1,1,0,0,0,0,564,J-High Risk,5,1,0,2299,44000,44000,0,0,0,0,0,0,0,0,0,0,1yrs 7mon,1yrs 11mon,0,0
760878,68802,78711,89.96,121,21043,86,3671,09-11-82,Self employed,22-10-18,9,2796,1,1,0,0,0,0,726,D-Very Low Risk,5,1,0,29062,30000,30000,0,0,0,0,0,0,3360,0,1,0,0yrs 6mon,0yrs 11mon,2,0
753804,78753,107632,74.39,79,24297,51,771,07-01-82,Salaried,23-10-18,18,3041,1,1,0,0,0,0,573,I-Medium Risk,4,4,1,26091,241802,241802,0,0,0,0,0,0,5599,0,0,1,1yrs 10mon,4yrs 3mon,1,1
553022,29702,40766,74.74,35,16431,48,4405,12-12-96,Self employed,14-08-18,8,1981,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
723098,50305,67462,77.05,258,24549,45,164,01-01-74,Self employed,16-10-18,16,2237,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
676274,35977,50501,74.63,105,20292,48,1262,10-04-84,Salaried,09-08-18,6,2309,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0,1380,0,0,0,4yrs 2mon,4yrs 2mon,1,0
613858,32486,43985,77.29,48,16051,51,6388,23-08-87,Self employed,23-10-18,5,1103,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
587043,52080,78452,67.6,64,22076,86,3539,10-08-89,Salaried,26-09-18,9,1634,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
549343,49305,66984,76.17,48,23797,86,6360,22-04-92,Self employed,07-09-18,5,2318,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
731955,58261,76514,77.07,162,17094,86,1814,11-01-95,Salaried,31-10-18,4,1513,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
587341,34441,67434,53.44,42,16392,86,5222,10-07-91,Self employed,22-08-18,3,363,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
716502,96920,157913,63.0,65,23039,67,6808,27-07-93,Salaried,21-08-18,13,199,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
584189,49715,64412,82.14,3,18063,86,104,15-08-92,Salaried,15-10-18,16,3573,1,1,0,0,0,0,681,E-Low Risk,2,1,0,6560,24000,24000,1,1,0,4313,6471,6471,3310,1079,1,1,1yrs 0mon,2yrs 6mon,2,0
612090,49540,72236,71.94,255,23202,86,5816,01-01-85,Self employed,20-09-18,3,22,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
628702,67171,157712,43.74,34,15272,49,978,01-01-75,Salaried,22-10-18,6,737,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
557286,49351,57109,87.58,15,23431,45,303,04-06-95,Salaried,26-09-18,11,2349,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
606325,71125,99143,72.98,160,16985,49,15,15-11-84,Salaried,18-09-18,1,1173,1,1,0,0,0,0,300,M-Very High Risk,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
545648,60215,83229,74.34,136,15078,49,3806,18-03-76,Self employed,25-10-18,8,610,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
618424,52260,62558,84.91,3,18180,86,51,30-08-63,Self employed,31-10-18,1,1683,1,1,0,0,0,0,300,M-Very High Risk,4,2,4,120944,99888,99888,0,0,0,0,0,0,0,0,0,0,7yrs 2mon,11yrs 9mon,0,1
585485,93202,136161,69.74,136,22322,49,3793,21-01-90,Salaried,17-08-18,8,801,1,1,0,0,0,0,638,G-Low Risk,4,2,0,0,32739,32739,0,0,0,0,0,0,0,0,0,1,1yrs 1mon,1yrs 6mon,0,0
661454,57878,69839,85.04,136,18087,86,3765,25-08-90,Self employed,20-09-18,8,924,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
592144,53635,75762,76.61,36,18441,45,6642,26-12-92,Salaried,08-10-18,13,1130,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
565902,47351,63494,78.71,160,24019,45,559,25-02-96,Self employed,01-08-18,15,720,1,1,1,0,0,0,680,F-Low Risk,6,3,0,36227,52897,52897,0,0,0,0,0,0,9691,0,3,0,0yrs 3mon,0yrs 6mon,1,0
628491,39996,59845,68.68,259,24529,45,221,16-09-93,Self employed,21-09-18,16,1906,1,1,0,0,0,0,710,D-Very Low Risk,3,3,0,16861,27193,27193,0,0,0,0,0,0,0,0,3,0,0yrs 2mon,0yrs 3mon,3,0
662636,51905,72087,72.97,2,14834,86,1713,11-05-81,Salaried,07-08-18,4,101,1,1,0,0,0,0,493,K-High Risk,19,10,1,732005,1125478,1144505,0,0,0,0,0,0,4137,0,4,0,1yrs 10mon,6yrs 2mon,0,0
587126,26471,75233,37.25,103,23214,45,7247,01-01-69,Self employed,27-09-18,7,1859,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
666912,58015,71823,83.47,36,15077,86,6515,01-10-69,Self employed,22-10-18,13,1386,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
654318,49411,58343,89.04,61,15919,45,1306,11-06-87,Salaried,23-08-18,6,1088,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
668021,38441,74994,53.35,11,24309,45,5945,01-01-83,,12-09-18,3,2672,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
553724,61404,74188,88.96,162,18077,86,1880,01-01-91,Salaried,26-10-18,4,1083,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,20578,30870,30870,0,0,0,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,1,1
619878,38576,54858,74.83,202,23318,45,789,01-01-91,Salaried,28-09-18,18,992,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
630081,60349,76953,80.46,18,13971,86,2741,11-09-85,Salaried,23-10-18,4,208,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
648215,50215,69873,73.63,19,22752,86,1884,09-10-94,Salaried,30-10-18,4,1148,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
650729,44551,62191,74.28,34,15271,86,996,11-08-93,Self employed,11-08-18,6,33,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0yrs 6mon,0yrs 6mon,0,1
593666,57461,69609,84.68,138,18348,86,3362,07-06-93,Salaried,26-09-18,9,2238,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
585038,79515,117211,71.56,103,21033,86,7001,04-01-65,Self employed,22-10-18,7,3494,1,1,0,0,0,0,657,F-Low Risk,1,1,0,12500,300000,300000,0,0,0,0,0,0,0,0,0,0,1yrs 10mon,1yrs 10mon,0,0
758735,57311,74583,78.82,13,18486,86,4641,21-11-76,Self employed,14-08-18,8,730,1,1,0,0,0,0,825,A-Very Low Risk,3,1,0,187500,180000,180000,0,0,0,0,0,0,2909,0,1,0,0yrs 7mon,1yrs 3mon,0,0
647091,63249,72283,88.95,82,18559,86,4864,22-11-79,Salaried,23-08-18,19,508,1,1,0,0,0,0,774,B-Very Low Risk,1,1,0,15490,336164,336164,0,0,0,0,0,0,0,0,0,0,1yrs 11mon,1yrs 11mon,0,1
537621,51305,60477,87.62,79,21556,45,771,09-08-94,Self employed,24-08-18,18,1601,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,3686,11066,11066,0,0,0,0,0,0,1845,0,1,0,0yrs 5mon,0yrs 5mon,1,0
753844,47351,62825,77.94,19,14214,45,1875,01-05-64,Self employed,01-08-18,4,1638,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
631880,52280,64268,82.81,34,15217,86,1033,05-05-96,Salaried,19-09-18,6,1412,1,0,0,1,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,8492,8492,8492,0,0,0,0,0,0,1565,0,1,0,0yrs 0mon,0yrs 0mon,0,0
641953,56102,73069,79.35,146,21124,86,2940,01-01-80,Self employed,08-09-18,17,2353,1,1,0,0,0,0,524,J-High Risk,14,3,0,1149860,2215000,2215000,1,0,0,0,0,0,97704,0,1,2,2yrs 3mon,3yrs 11mon,0,1
633903,58203,68001,87.88,2,14770,86,1702,01-06-83,Salaried,22-08-18,4,237,1,1,0,0,0,0,645,G-Low Risk,2,2,0,83957,88300,88300,0,0,0,0,0,0,0,0,1,0,0yrs 6mon,0yrs 9mon,1,0
632177,59261,67685,88.69,14,14198,86,824,16-07-66,Salaried,19-10-18,15,3004,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
761361,52610,66716,80.82,61,16016,86,1382,17-04-96,Salaried,21-09-18,6,354,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
590505,58361,80725,74.27,67,17530,86,1480,15-03-78,Salaried,12-09-18,6,1432,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
699569,101720,162682,65.15,138,23104,67,3333,30-07-91,Salaried,29-10-18,9,2620,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
721457,52080,69129,78.1,7,20473,86,5781,01-01-96,Self employed,28-08-18,3,347,1,1,0,0,0,0,610,H-Medium Risk,1,1,0,122500,350000,350000,0,0,0,0,0,0,0,0,0,0,2yrs 1mon,2yrs 1mon,0,0
629882,53251,64101,88.94,138,14178,86,3372,12-05-90,Salaried,22-08-18,9,2575,1,0,0,0,1,0,773,B-Very Low Risk,3,3,0,50135,128000,107127,0,0,0,0,0,0,0,0,0,0,3yrs 0mon,7yrs 0mon,1,0
727274,45466,61127,81.02,70,16760,45,2429,19-07-92,Salaried,18-08-18,4,825,1,1,0,0,0,0,762,B-Very Low Risk,1,1,0,10605,54486,54486,0,0,0,0,0,0,0,0,0,0,1yrs 8mon,1yrs 8mon,0,0
743999,64771,82496,79.82,2,22998,120,1653,22-01-75,Self employed,22-08-18,4,484,1,1,0,0,0,0,737,C-Very Low Risk,2,2,0,14731,55100,55100,0,0,0,0,0,0,4621,0,1,0,0yrs 10mon,1yrs 4mon,0,0
606918,54215,72080,77.59,251,22973,45,6902,01-09-93,Self employed,07-09-18,13,620,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
609468,78688,112395,72.06,255,23494,51,5829,30-06-95,Self employed,26-10-18,3,2079,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
744226,64794,74580,89.03,13,14614,86,4627,10-08-92,Salaried,14-09-18,8,1867,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,2,2,0,54931,75500,75500,0,0,0,0,0,0,4251,0,2,0,0yrs 3mon,0yrs 4mon,2,1
537818,61715,74767,83.55,2,22769,86,2378,16-06-94,Salaried,05-10-18,4,536,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
697239,53931,69847,83.04,103,18823,86,6987,01-01-77,Self employed,15-10-18,7,1238,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,2,1,0,36115,50000,50000,0,6098,0,0,1yrs 4mon,2yrs 10mon,0,0
718437,43824,69606,64.78,67,18166,86,1511,01-01-80,Salaried,23-10-18,6,3379,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
746818,53231,65080,89.16,79,23972,45,738,02-07-83,Self employed,17-09-18,18,2457,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
724024,48947,66529,74.89,48,18519,51,6304,05-06-89,Self employed,16-10-18,5,7,1,1,0,0,0,0,762,B-Very Low Risk,3,2,0,8534,62990,62990,0,0,0,0,0,0,0,0,0,0,1yrs 0mon,1yrs 6mon,0,0
640484,70125,96649,73.51,103,24372,51,7020,20-02-87,Self employed,16-10-18,7,3179,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
652560,71906,89809,81.32,67,21308,86,1488,25-12-81,Self employed,23-10-18,6,3255,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
758621,97176,146685,67.96,251,23647,49,6894,20-08-91,Self employed,29-10-18,13,620,1,1,0,0,0,0,615,H-Medium Risk,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 9mon,1yrs 9mon,0,0
615292,46447,68295,70.72,152,18578,45,6050,01-01-72,Self employed,27-09-18,3,1391,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
756124,54455,62164,90.09,15,14710,86,314,06-09-74,Self employed,20-09-18,11,2153,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
745526,62015,84589,74.93,67,22045,86,1480,03-05-82,Salaried,03-10-18,6,2953,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
541474,54661,63708,87.88,67,16565,45,1436,26-11-58,Self employed,21-08-18,6,118,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
632751,58529,76769,79.63,69,17732,86,4058,20-04-94,Salaried,30-10-18,8,2804,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
607516,44656,72375,65.31,85,23127,49,1968,01-01-76,Salaried,18-09-18,4,1810,1,1,0,0,0,0,742,C-Very Low Risk,1,1,0,2502,32000,32000,0,0,0,0,0,0,0,0,0,0,2yrs 10mon,2yrs 10mon,0,0
761196,53305,72028,76.43,159,23266,86,7185,01-01-72,Self employed,27-09-18,7,1731,1,1,0,1,0,0,362,K-High Risk,3,3,1,2358612,2784000,2784000,0,0,0,0,0,0,36439,0,1,1,3yrs 0mon,7yrs 10mon,0,0
586573,47351,65013,74.64,9,22888,49,5443,01-01-55,Self employed,28-09-18,3,1575,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
707553,23903,58255,42.96,67,18532,45,1429,10-07-93,Self employed,20-08-18,6,1632,1,1,0,0,0,0,721,D-Very Low Risk,2,2,0,24340,68340,68340,0,0,0,0,0,0,0,0,1,0,1yrs 7mon,3yrs 3mon,0,0
541544,60099,75345,81.22,68,22639,86,853,24-05-61,Self employed,25-09-18,6,710,1,1,0,0,0,0,300,M-Very High Risk,3,0,1,0,0,0,1,0,0,0,0,0,4774,0,0,0,1yrs 2mon,2yrs 5mon,0,1
720464,59249,100276,61.11,251,22993,51,6873,12-11-56,Self employed,09-08-18,13,1266,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
642176,85722,110267,79.84,130,22637,86,1047,28-11-94,Salaried,22-10-18,6,1142,1,1,0,0,0,0,785,B-Very Low Risk,2,2,0,30392,77134,51315,0,0,0,0,0,0,0,0,1,0,0yrs 5mon,0yrs 6mon,0,0
619446,56081,91666,64.38,8,18309,86,5518,07-02-89,Self employed,03-08-18,3,1618,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
745502,52205,78486,68.67,251,23512,86,6879,08-02-85,Self employed,29-09-18,13,694,1,0,1,0,1,0,615,H-Medium Risk,1,1,0,143125,300000,300000,0,0,0,0,0,0,5000,0,0,0,2yrs 6mon,2yrs 6mon,0,1
705569,72225,86814,84.84,67,18166,86,1515,17-11-83,Salaried,31-10-18,6,1608,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
560244,49251,69318,72.0,79,24065,45,760,03-06-90,Self employed,27-09-18,18,2630,1,1,0,0,0,0,707,D-Very Low Risk,5,4,0,258942,317471,317471,0,0,0,0,0,0,18785,0,2,0,0yrs 6mon,1yrs 0mon,1,0
586905,49805,59356,85.93,72,22914,45,498,01-01-95,Salaried,30-08-18,11,1316,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
582253,49305,63868,79.82,3,14078,45,88,01-01-90,Self employed,31-10-18,1,629,1,1,0,0,0,0,728,D-Very Low Risk,9,3,0,228418,250000,250000,0,0,0,0,0,0,42076,0,1,0,1yrs 4mon,4yrs 3mon,1,1
702171,60215,76725,79.53,255,23415,45,5842,19-01-88,Self employed,09-10-18,3,2079,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
765439,68819,84991,82.95,135,24246,86,1800,10-03-86,Self employed,14-10-18,4,90,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,9625,16500,16500,0,0,0,0,0,0,0,0,1,0,0yrs 2mon,0yrs 2mon,0,0
587499,28431,45554,65.81,43,24226,48,4003,28-10-86,Self employed,06-10-18,8,3351,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
605513,43951,60854,74.87,11,23138,48,6016,01-01-75,Self employed,29-08-18,3,2114,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
570944,58015,71945,82.01,17,13984,86,3221,22-03-92,Salaried,23-10-18,17,2849,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1887,0,0,0,0yrs 6mon,0yrs 6mon,1,0
631173,67171,119455,57.74,103,22777,51,6992,16-03-80,Self employed,26-10-18,7,477,1,1,0,0,0,0,757,C-Very Low Risk,3,2,0,65017,118541,118541,0,0,0,0,0,0,0,0,1,0,0yrs 7mon,1yrs 5mon,0,0
635199,56102,67520,84.87,15,14336,86,299,03-11-94,Salaried,11-09-18,11,1860,1,1,0,0,0,0,569,J-High Risk,1,1,0,32818,46000,46000,0,0,0,0,0,0,994,0,0,0,1yrs 2mon,1yrs 2mon,0,0
550009,68171,116441,60.08,11,23225,51,5993,01-01-78,Self employed,26-09-18,3,299,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
669445,48651,71645,68.8,63,16309,45,7108,01-08-85,Self employed,12-10-18,10,995,1,1,0,0,0,0,721,D-Very Low Risk,28,6,0,84218,185076,185076,0,0,0,0,0,0,34365,0,2,0,0yrs 11mon,2yrs 2mon,1,0
569179,47505,65910,77.34,152,20294,86,5145,01-01-87,Self employed,29-10-18,3,3709,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
604846,57461,69289,85.52,61,16505,86,1326,01-01-78,Self employed,08-10-18,6,1214,1,1,0,0,0,0,493,K-High Risk,25,6,0,184747,243346,243346,0,0,0,0,0,0,46010,0,4,0,1yrs 0mon,2yrs 1mon,5,0
