client_id,DIR,Age,NumLoans,NumRealEstateLoans,NumDependents,Num30-59Delinquencies,Num60-89Delinquencies,Income,BalanceToCreditLimit,Delinquent90
51786,0.32472,48.1,8,1,0,0,0,6717.179809,0.030903,0
51787,0.507172,44.3,12,1,0,0,0,9019.904191,0.65891,0
51788,0.418716,37.2,7,0,3,3,0,3013.439243,0.718095,1
51789,0.11042,37,7,0,1,0,0,11074.789579,0.350952,0
51790,0.574474,52.4,9,1,1,0,0,4218.936351,0.176571,0
51791,0.879452,50.3,16,6,2,1,0,4852.671585,0.312842,0
51792,0.059396,60.5,5,0,0,0,0,9515.167826,0.095403,0
51793,2831.121807,53.4,14,1,0,0,0,,0.732803,0
51794,0.023613,31.1,6,0,0,0,0,3512.452301,0,0
51795,0.465167,33.3,11,1,0,0,0,5906.598395,0.756295,0
51796,4488.177478,43,7,2,0,0,0,,0.109151,0
51797,0.493899,37.1,7,0,2,0,0,1513.445711,0.002222,0
51798,0.741746,47.2,15,2,1,0,0,8113.467512,0.149009,0
51799,0.936877,32.2,7,1,0,0,0,2595.520944,0.732283,0
51800,1.193429,56.5,10,1,1,2,0,1312.550666,0.804167,0
51801,4209.730732,43.4,6,2,0,0,0,,0.05673,0
51802,0.595203,52.4,13,2,1,0,0,7006.308055,0.254674,0
51803,0.116755,48.2,3,1,1,1,0,8065.438507,0.073524,1
51804,0.71613,63.4,5,2,0,0,0,2576.327495,0.014172,0
51805,0.00042,33.2,6,0,0,0,0,2409.941157,0.000761,0
51806,0.239072,52.3,15,2,0,0,0,10018.621659,0.045845,0
51807,0.003477,75.3,5,0,1,0,0,1160.02082,0.028764,0
51808,0.480958,52.2,16,3,0,0,0,5003.062589,0,0
51809,0.14315,41.3,10,1,2,0,0,13037.537887,0,0
51810,0.711073,61.4,16,1,0,0,0,3183.873996,0.014609,0
51811,2852.296374,39.1,17,2,2,0,0,,0.096014,1
51812,0.142841,64.2,7,1,1,0,0,16383.797684,0.053433,0
51813,0.617877,30.2,14,2,0,0,1,6874.634223,1.03048,1
51814,0.01658,34.1,11,0,0,0,0,1413.426067,0.032208,0
51815,0.621285,40,5,1,1,0,0,4947.894246,1.002592,0
51816,0.276568,62.1,13,1,3,0,0,8448.248863,0.034714,0
51817,0.690964,64.3,8,2,2,1,0,4943.884813,0.771786,1
51818,0.40482,71.3,7,1,0,0,0,3849.795767,0.023161,0
51819,0.329437,56.5,8,2,2,0,0,11865.272359,0.043701,0
51820,2297.781329,43.4,6,1,0,0,0,,0.100219,0
51821,0.295645,30.3,5,0,0,0,0,1509.23711,0.44706,0
51822,0,21.1,0,0,0,0,0,1207.381,1.007413,0
51823,0.027349,72.7,4,0,0,0,0,2506.174511,0.067682,0
51824,0.411916,48.4,11,1,1,0,0,4800.383417,0.385253,0
51825,0.084175,62.4,4,0,0,0,0,1418.85491,0.123827,0
51826,0.050688,58.3,14,1,2,0,0,18032.186641,0.088595,0
51827,0.136761,68.5,9,1,0,0,0,5290.541821,0.025308,0
51828,0.224532,62.4,6,1,2,0,0,6291.202235,0.009638,0
51829,2495.681251,60.1,13,2,0,0,0,,0.170696,0
51830,0.492187,60.3,11,1,0,0,0,1107.858854,0.003591,0
51831,1.069817,49.2,8,2,0,0,1,4944.409821,0.000613,0
51832,1829.412981,60.6,14,2,0,0,0,,0.000778,0
51833,0.225018,55.2,10,1,0,2,0,5785.606738,0.014105,0
51834,0.303427,67.5,8,1,0,0,0,9701.992594,0.167393,0
51835,0.232881,37.2,10,1,1,0,0,7755.108941,0.064448,0
51836,41.217422,79.8,6,0,0,0,0,,0.108794,0
51837,0.107994,39.1,3,0,1,0,0,4212.611673,0.924657,0
51838,0.583596,43.3,14,0,0,0,0,2755.632324,0.544919,0
51839,0.382229,65.2,6,1,0,0,0,6501.141113,0.35421,0
51840,0.16236,56.5,18,0,1,0,0,7111.426268,0.189656,0
51841,0.318836,63.6,8,3,0,0,0,12344.540735,0.036362,0
51842,0.300157,57.3,6,1,0,0,0,4039.790454,0.041353,0
51843,2242.513212,42.4,4,0,3,0,0,,0.915207,0
51844,0.735165,57,23,4,1,2,0,14884.341668,0.004205,0
51845,0.289437,41.1,13,1,0,0,0,3826.898353,0.05112,0
51846,0.14389,70.1,9,2,0,0,0,11218.305068,0.265098,0
51847,0.276715,54.2,8,2,3,0,0,9040.556786,0.069638,0
51848,0.734138,42.1,14,2,2,2,0,6106.871665,0.475247,0
51849,0.229867,56.2,2,1,0,0,0,5704.750603,1.000117,0
51850,1393.67762,70.2,10,1,,0,0,,0.056043,0
51851,0.605082,70.6,10,2,0,0,0,8789.109937,0.616016,0
51852,5377.349457,60.5,6,3,1,0,0,,0.01886,0
51853,0.384298,47.1,10,1,0,1,0,7511.178268,0.125175,0
51854,1039.193908,61.4,7,0,0,0,0,,0,0
51855,0.109404,50.1,13,0,0,0,0,5705.304605,0.026221,0
51856,0.332016,49.4,4,1,1,0,0,8773.33779,0.078713,0
51857,0.260792,66.5,5,1,0,0,0,8859.931731,0.09255,0
51858,0.130248,52,5,1,0,0,0,29406.80235,1.005702,0
51859,0.003018,80.6,6,0,0,0,0,3025.882145,0.014556,0
51860,0.28384,34.2,9,2,0,0,0,7946.925101,0.150315,0
51861,11.20513,47.3,3,1,0,0,0,200.356937,0.032803,0
51862,0.231025,56,17,1,0,1,0,13695.453586,0.727982,0
51863,0.281995,50.4,3,2,3,0,1,5179.8483,1.001403,0
51864,3253.31927,72.5,10,0,0,0,0,,0.742343,0
51865,0.168768,53.5,9,1,0,0,0,6369.537017,0.348036,0
51866,0.23403,47.3,7,1,1,0,0,4591.956648,0.021799,0
51867,363.900487,43.3,6,0,0,0,0,1.009619,0.3629,0
51868,0.801206,49.1,6,1,0,0,0,3225.005872,0.128022,0
51869,0.452423,72.2,17,2,1,0,0,4179.791209,0.221502,0
51870,0.507574,54.5,9,3,0,0,0,6428.602225,0,0
51871,0.059045,51,11,2,4,0,0,56730.186112,0.094703,0
51872,125.5145,68.4,10,0,0,0,0,,0.052153,0
51873,0.303843,44.2,5,2,2,0,0,23370.939742,0.120134,0
51874,0.473713,59.3,9,3,1,0,0,10665.514693,0.457657,0
51875,0.487538,35.1,9,0,2,1,0,2586.6298,0.759518,1
51876,0.403801,36.3,9,2,0,0,0,5747.519318,0,0
51877,0.116841,60.1,5,1,0,0,0,6408.299534,0,0
51878,0.301057,62,9,1,3,0,0,5049.401985,0.229693,0
51879,0.279936,34.2,16,2,0,0,0,4269.718488,0.041225,0
51880,0.173081,41.1,5,1,1,0,0,13376.589658,0,0
51881,0.979272,69.5,15,2,0,0,0,3519.308046,0.181943,0
51882,4.011719,28.2,1,0,0,0,0,,1.008626,0
51883,0.453209,38.1,8,1,3,0,0,6025.079214,0.011147,0
51884,0.03192,54.2,8,0,0,0,0,2210.812401,0.038205,0
51885,0.1762,63.4,12,1,3,0,0,11302.828456,0.698084,0
51886,0.086297,81.1,14,1,0,0,0,7932.358927,0.024643,0
51887,99.792324,69.4,6,0,0,0,0,,0.097146,0
51888,0,24.2,1,0,1,0,0,1908.239824,1.00065,0
51889,0.036012,51.2,6,1,0,0,0,8914.636235,0.013174,0
51890,0.356645,36.2,11,1,0,1,1,8358.484665,0.187897,0
51891,0.021706,25.1,0,0,0,0,0,1811.005581,1.008909,0
51892,0.375241,53.4,3,2,2,0,0,8866.458771,0.536869,0
51893,2349.142558,48.3,13,2,0,0,0,,0.040071,0
51894,0.075062,23,3,0,0,0,0,3183.77979,1.007797,0
51895,3517.72987,63.1,12,2,0,1,0,,0.220267,0
51896,0.250572,60.5,9,1,3,0,0,6193.181436,0.154235,0
51897,0.000689,78.4,11,0,0,0,0,10318.222278,0.002016,0
51898,0.144239,37.3,8,1,1,0,0,6056.045711,0.033176,0
51899,0.090211,52.1,4,0,0,1,0,4007.531955,0.255611,0
51900,0.008018,74.4,6,0,0,0,0,2521.376354,0.01489,0
51901,0,26.2,0,0,0,0,0,2006.896607,1.006696,0
51902,29.21286,85.4,8,0,,0,0,,0.01518,0
51903,0,84.2,1,0,,0,0,,0,0
51904,0.115182,60.1,11,1,0,0,0,5461.635099,0.033263,0
51905,0.396899,55.4,11,2,0,1,0,3227.783353,0.033989,0
51906,0.427126,60.2,8,1,1,0,0,5440.9799,0.590245,0
51907,0.732161,67.1,23,1,0,2,0,3307.297337,0.163149,0
51908,0.300985,49.3,7,3,0,0,0,11618.757611,0.038167,0
51909,0.404579,37.4,4,1,2,0,0,3726.981773,0.554081,0
51910,0.521476,51.2,4,1,1,0,0,5933.784505,0.085393,0
51911,0.008539,24,1,0,0,0,0,824.008606,1.001858,0
51912,0.339781,57.3,10,1,0,0,0,5282.345006,0.003945,0
51913,0.007943,66.4,4,0,0,0,0,5822.585056,0.004576,0
51914,0.161818,66.2,9,0,0,0,0,1705.137348,0.006488,0
51915,0.164169,34.2,8,0,0,0,0,10092.918335,0.800511,0
51916,1924.846667,32.3,5,2,2,1,0,,0.942405,0
51917,0.297858,59,9,4,1,1,1,7247.89174,0.122168,1
51918,100.145669,31,1,0,0,0,0,,1.005156,0
51919,1.352695,60.3,22,6,1,2,0,4521.763035,0.152918,0
51920,1085.836287,35.1,8,0,2,0,0,,0.726126,0
51921,0.508843,64.3,12,1,0,0,0,5532.937731,0.609544,0
51922,1547.901498,63.4,11,1,0,0,0,0,0.087711,0
51923,0.177986,27.1,2,0,1,0,0,2814.490549,0.130679,0
51924,0.073363,36.3,16,0,0,0,0,6031.039583,0.026596,0
51925,0.150236,62.5,9,0,0,0,0,2808.888943,0.183334,0
51926,0.180367,48.2,4,2,0,0,0,6704.155358,0.098588,1
51927,0.011391,78.5,5,0,0,0,0,2209.3491,0.030755,0
51928,0.079199,41.2,5,1,3,0,0,8007.189547,0.253116,0
51929,0.099596,35.2,10,0,0,0,0,12613.986383,0.300358,0
51930,1940.202476,51.3,6,1,0,0,0,,0.245896,0
51931,0.301537,57.4,15,1,1,0,0,6090.727791,0.03809,0
51932,0.241527,48.4,6,1,3,0,0,6538.472795,0.077112,0
51933,0.080007,46.3,3,1,0,1,0,5373.890825,0.124224,0
51934,0.002233,49.3,2,0,0,0,0,7201.607247,0.027349,0
51935,0.096155,73.4,9,0,1,0,0,2681.267128,0.081401,0
51936,9.074746,86,4,0,0,0,0,,0.008697,0
51937,0.002533,67.5,4,0,0,0,0,9524.357189,0.021763,0
51938,2.006489,73.1,1,0,,0,0,,0.003184,0
51939,1589.973808,48.1,2,1,0,0,0,,0,0
51940,0.232117,54.4,11,0,2,1,0,5249.966616,0.931314,0
51941,0.314776,61.6,13,1,0,0,0,11945.24348,0.314247,0
51942,0.263227,49.3,9,0,2,0,0,8829.86707,0.797667,0
51943,0.300205,66.5,10,2,1,1,1,7288.096489,0.314149,0
51944,0.343358,55.5,17,1,1,0,0,7946.651423,0.773962,0
51945,0.009698,48.1,5,0,0,0,4,2805.598503,1.824438,1
51946,0.692053,41.3,16,2,2,0,0,9195.224352,0.185846,0
51947,1469.477506,57.5,2,1,0,0,0,,0.001224,0
51948,0.221295,52.1,13,0,0,0,0,4010.792175,0.714384,0
51949,0.595099,58.2,19,0,0,2,0,10068.681581,0.606009,0
51950,0.255816,58.4,7,2,2,0,0,15540.423471,0.02545,0
51951,0.461382,49,13,1,1,3,0,7444.255365,0.449905,1
51952,0.281011,50.2,7,1,1,0,0,3866.325873,0.017788,0
51953,1743.290043,36.1,8,1,1,0,0,,0.183294,0
51954,2586.452278,67,6,1,0,0,0,,0.096587,0
51955,0,62.4,4,0,0,0,0,,0.001608,0
51956,0.020478,48.3,2,0,0,0,0,1941.028343,0.032354,0
51957,4032.065179,86.2,13,2,0,0,0,,0.068541,0
51958,0.175976,51,9,1,1,4,0,10023.080149,1.122443,1
51959,0.710263,49.5,7,2,0,0,0,7724.863022,0.719588,0
51960,0.236762,58.2,7,2,7,0,1,11589.943968,0.580453,0
51961,0.028048,54.5,8,0,0,0,0,7686.486997,0.105867,0
51962,0.14465,73.2,16,2,0,0,0,5010.897368,0.05646,0
51963,0.906287,59.3,6,1,0,0,0,1907.902318,0.101964,0
51964,6740.396227,68.2,16,2,0,0,0,,0.122863,0
51965,0.278506,54.5,15,2,1,0,0,11737.54361,0.179793,0
51966,0.028394,61.3,4,0,0,0,0,5429.20573,0.122081,0
51967,0.392598,62.6,26,6,0,0,0,25200.980842,0.043023,0
51968,0.530977,53.3,4,1,0,0,0,3023.668699,1.002041,0
51969,0.047286,25.2,1,0,1,0,1,2014.844907,1.004468,0
51970,0.369047,51.1,9,3,0,0,0,5840.161853,0.741572,0
51971,0.63501,62.2,22,2,0,0,0,9207.878512,0.461295,0
51972,0.294454,57.6,9,1,0,1,0,4329.439194,0.083108,0
51973,1266.271439,58,13,1,0,0,0,,0.011488,0
51974,0.263357,69.2,5,1,0,0,0,3223.572773,0.195898,0
51975,0.278241,49.4,8,0,0,0,1,4530.083895,0.643597,0
51976,3380.483522,46.1,23,2,1,0,0,,0.500124,0
51977,383.13875,69.4,10,0,,0,0,,0.007911,0
51978,0.119362,63,6,1,0,0,0,8161.36808,0.113284,0
51979,0.001909,74.4,4,0,0,1,0,2629.066153,0.005571,0
51980,26.148254,72.6,12,0,0,0,0,,0.01626,0
51981,0.921657,41.4,7,2,2,0,0,5421.543136,0.694644,0
51982,0.191296,53.2,6,0,3,0,0,7833.350282,0.934494,0
51983,0.071987,45.1,3,0,0,0,0,5054.131243,0,0
51984,0.327285,47.1,7,1,2,0,0,4002.273299,0.006358,0
51985,0.16771,68.3,7,0,0,0,0,6041.092595,0.011648,0
51986,0.032825,69,5,0,0,0,0,6001.276931,0.082847,0
51987,0.795261,34.2,9,2,5,0,0,6836.758284,0.2094,0
51988,0.505876,67.4,7,2,1,1,0,4533.025343,0.507605,0
51989,0.333013,49.3,4,0,0,1,1,2106.813204,1.003543,0
51990,0.227872,67.3,6,1,1,0,0,3522.971899,0.027327,0
51991,0.380315,47.4,17,1,0,0,1,3000.496454,0.169721,0
51992,0.574793,32.2,16,2,2,0,0,5015.392076,0.293357,0
51993,0.446948,44.3,13,2,0,0,0,6806.902939,0.134556,0
51994,0.338659,58.3,11,1,0,0,0,7384.810227,0.115979,0
51995,0.555876,50.5,7,2,1,0,0,5531.100597,0.051023,0
51996,1365.027796,74.1,11,1,1,0,0,,0,0
51997,0.371434,67.1,12,2,0,0,0,10948.020208,0.339161,0
51998,0.021106,35.2,5,0,0,0,0,12040.083381,0.124062,0
51999,0,84.6,1,0,,0,0,,0,0
52000,0.614794,34.3,6,2,2,0,0,5000.685023,0.86575,0
52001,0.00869,56.3,6,0,0,0,0,4182.814799,0.025211,0
52002,1535.146764,50.3,9,1,3,0,0,,0,0
52003,6.027605,84.8,8,0,,0,0,,0.00491,0
52004,0.011841,49.1,7,0,1,0,0,5030.141427,0.026344,0
52005,1266.96795,55.4,5,1,0,0,0,,0.031719,0
52006,0.661996,35.1,13,2,2,0,0,3820.264104,0.64755,1
52007,0.253365,31.2,7,1,0,1,0,4488.205422,1.004145,0
52008,2372.501367,36.1,8,2,2,0,0,,0.174685,0
52009,0.405476,73.4,8,3,1,0,0,7031.514424,0.030517,0
52010,0,60.1,4,0,0,0,0,8273.916257,0,0
52011,0.200277,32.2,5,1,0,0,0,5881.859343,0.004296,0
52012,2602.420614,33.2,10,2,0,0,0,,0.135259,0
52013,0.118021,57.5,8,1,1,0,0,16307.754948,0.119089,0
52014,0.420594,43.3,5,1,2,0,0,3518.432527,0.038923,0
52015,0.142148,64.2,7,0,1,0,0,4110.408002,0.116289,0
52016,0.053588,69,12,0,0,0,0,14267.372226,0.074047,0
52017,1023.880744,60.4,15,1,0,0,0,,0.13206,0
52018,0.716448,36.1,18,0,0,0,0,2264.033747,0.608834,0
52019,7.053968,58.5,9,6,0,0,0,5602.973845,0.298896,0
52020,0.196178,71.5,18,1,1,0,0,6575.21771,0.281169,0
52021,0.13747,51.1,10,2,2,0,0,10618.949669,0.071025,0
52022,0.115564,47.4,11,0,1,0,0,8410.257735,0.183343,0
52023,0.78965,78.4,13,2,0,0,0,6236.912635,0.486887,0
52024,75.258305,71.2,6,0,0,0,0,,0.004629,0
52025,636.993128,55.3,5,1,0,0,0,,0.02041,0
52026,0.348705,65.4,4,0,0,0,0,1405.411291,0.073881,0
52027,0.490434,39.1,9,2,0,0,0,6059.998265,0.337335,0
52028,0.135967,57.3,7,1,1,0,0,9774.801944,0.035758,0
52029,0.293096,26,3,1,0,1,1,3187.762754,1.008232,1
52030,693.931753,76.1,5,1,0,0,0,,0,0
52031,0.265424,63.1,31,1,0,0,0,5021.912038,0.011036,0
52032,0.221767,50.1,18,1,1,0,0,5768.791316,0.008479,0
52033,0.009682,27.1,7,0,0,0,0,8006.196321,1.009303,0
52034,0.431445,63.1,13,1,0,0,0,4515.149659,0.49464,0
52035,0.621689,54.5,4,1,1,0,0,6465.737191,0.972016,1
52036,0.582102,67.4,7,2,0,0,0,4714.723499,0,0
52037,0.24381,55.4,3,1,0,0,0,5376.989373,0.025646,0
52038,5763.491618,62.6,15,4,,0,0,,0.022148,0
52039,0.401139,32.2,9,2,1,0,0,8341.373703,0.049351,0
52040,0.001324,63.3,3,0,1,0,0,4565.95395,1.008641,0
52041,0.525366,71.5,11,1,0,0,0,7010.877016,0.574002,0
52042,0.52471,61.3,16,2,3,0,0,7555.168479,0.432507,0
52043,0.001967,29.2,0,0,0,0,0,4096.750676,1.006182,0
52044,0.334291,65.3,12,1,1,4,0,9038.492554,0.71905,1
52045,0.277971,59.5,8,2,1,0,0,9000.966353,0.601321,0
52046,0.202171,58.6,9,1,0,0,0,9733.544058,0.070029,0
52047,1905.541526,51.4,10,1,0,0,0,,0.072757,0
52048,563.624516,26.1,7,0,0,0,0,,0.850247,1
52049,0.184037,56.4,5,1,4,0,0,13128.648515,0.046291,0
52050,0.667879,48.2,14,2,1,1,0,5235.111958,0.488553,0
52051,0.319652,68.5,19,2,0,0,0,8035.987555,0.057011,0
52052,0.440118,37.1,9,2,2,0,0,4611.831191,0.017222,0
52053,0.201033,54.2,3,0,0,1,0,5247.925826,0.875778,0
52054,0.46089,49.4,10,2,0,0,0,8380.098126,0.113318,0
52055,0.322699,50.4,9,3,2,0,0,7812.996712,0.035533,0
52056,0.347618,51.3,5,2,1,0,0,7272.907676,0.078868,0
52057,0.846617,58.6,18,2,1,0,0,8483.195063,0.404521,0
52058,0.305536,28,13,2,2,0,0,10092.05631,0.324157,0
52059,0.072326,51.5,6,0,0,0,0,4923.204178,0.877151,0
52060,0.167825,56.4,7,2,0,0,0,8376.112413,0.092653,0
52061,0.261772,46.2,6,0,2,0,0,4026.836351,0,0
52062,0.072373,41.3,4,0,0,0,0,6011.901938,0.061113,0
52063,0.389327,41.3,9,0,0,0,0,5238.651329,0.93586,1
52064,0.259699,26.2,3,0,0,0,0,3181.069989,0.825925,0
52065,5497.915981,41.3,8,2,1,0,0,,1.004654,0
52066,2.618071,56.1,28,15,0,0,0,5029.907996,0.010165,1
52067,2041.166047,59.1,14,1,4,0,0,,0.310121,0
52068,0.046706,61.5,7,0,1,0,0,5156.426161,0.047146,0
52069,0.406995,49.3,6,2,2,0,0,15151.416733,0.536138,0
52070,0.140445,60.2,9,1,0,0,0,15312.69641,0,0
52071,0.380292,62.2,9,1,0,0,0,4038.219456,0.310993,0
52072,1418.099167,27,3,1,0,1,0,0,0.184102,0
52073,0.080531,79.1,2,1,0,0,0,16461.37462,0.172875,0
52074,2.110039,58.4,8,2,2,1,0,1812.224978,1.005914,1
52075,2.090178,60.1,26,0,0,0,0,7574.647367,0.251538,0
52076,1417.398682,34.1,5,1,0,0,0,,0.119777,0
52077,0.105852,29.2,8,0,0,0,0,5523.116238,0.26132,0
52078,0.705486,43.3,16,1,2,0,0,4020.082952,0.182809,0
52079,86.620477,68.2,6,0,0,0,0,,0.003285,0
52080,3273.22955,52.3,9,2,2,0,0,,0.189207,0
52081,0.477925,58.2,9,2,0,0,0,4539.17179,0.869774,0
52082,0.015689,69,5,0,0,0,0,4183.630201,0.040117,0
52083,0.226863,47.4,6,1,2,0,0,8124.925292,0.010937,0
52084,506.489974,68.3,3,0,0,0,0,,0,0
52085,0.436994,40.2,12,3,4,0,0,5632.28858,0.048864,0
52086,0.25615,25.2,5,0,0,0,0,2270.269232,0.009961,0
52087,1615.821799,60.1,9,1,0,0,0,,0.016133,0
52088,0.235266,54.2,14,2,3,0,0,9820.358546,0.032753,0
52089,5.018879,51.3,4,0,,0,0,,0.174021,0
52090,0.523994,89.5,16,1,0,0,0,3699.774487,0.555485,0
52091,0.318763,38.2,13,1,2,1,1,5520.688538,0.329862,0
52092,0.126876,32.1,6,0,0,0,0,3146.834141,1.001349,1
52093,12.118038,48.4,2,0,0,1,1,,1.374918,0
52094,0.533603,47.3,8,2,2,0,0,8573.002385,0.812277,0
52095,0.260799,65.1,15,0,0,4,0,2715.229053,1.205433,1
52096,530.361749,62.1,2,0,0,0,0,,0.00376,0
52097,1.070886,68.7,7,2,0,0,0,4803.921757,0.290769,0
52098,0.255647,40.3,13,1,2,0,0,8663.996236,0.470327,0
52099,280.272068,44.2,5,0,0,0,0,,0.170348,0
52100,0.663038,49,7,1,0,0,0,3500.219939,0.177423,0
52101,1642.051797,85,7,1,0,0,0,,0,0
52102,0.303731,54.2,3,1,0,0,0,6356.660855,0.072495,0
52103,0.879574,61.2,13,2,0,0,0,4666.782351,0.989824,0
52104,0.319722,42.4,7,0,0,0,0,2924.06906,0.77538,0
52105,2213.926291,56.3,21,1,0,0,0,,0.070346,0
52106,0.006227,93.4,7,0,0,0,0,3595.084281,0.010276,0
52107,988.124714,49.1,4,1,0,0,0,,0.048035,0
52108,33.086606,73,3,0,0,0,0,,0.025068,0
52109,0.018339,49.1,1,0,0,0,0,5606.555533,0.341643,0
52110,0.174853,57.1,5,1,0,0,1,9989.652211,0.364687,0
52111,3491.631306,58.3,9,1,0,0,0,,0.145223,0
52112,4254.390742,53.1,11,4,0,0,0,,0.057264,0
52113,0.429228,45.1,25,2,2,2,1,5121.603084,0.142747,1
52114,7.025634,91.6,4,0,0,0,0,,0.000643,0
52115,0.09099,32.1,3,0,0,0,0,4457.636149,0.320045,0
52116,0.093627,49.4,15,1,2,1,0,8326.376665,0.008528,0
52117,0.401652,57.3,18,2,2,0,0,13095.087438,0.501798,0
52118,578.667413,30.1,8,0,0,0,0,0,0.119431,0
52119,0.523492,60.4,13,1,2,0,0,4004.531321,0.10306,0
52120,0.428188,62.2,10,1,0,0,0,4223.849361,0.212886,0
52121,0.652197,53.4,22,1,0,2,0,3592.066382,0.345426,0
52122,0.063786,38.3,3,0,0,0,0,6346.437279,0,0
52123,0.707041,24,2,0,0,0,0,821.647371,0.96399,0
52124,0.420535,70,3,1,0,0,0,3140.936234,0.014692,0
52125,0.377824,67.3,16,1,1,1,0,5638.380237,0.233542,0
52126,0.165748,38.3,1,0,4,1,0,3122.057694,1.007687,1
52127,0.156962,39.3,9,0,2,0,0,7355.63802,0.403481,0
52128,2314.936457,49,11,1,2,0,0,,0.835551,0
52129,0.006938,29.1,2,0,0,0,0,1602.603668,1.001113,1
52130,0.377296,60.1,6,1,0,0,0,8763.659345,0.152582,0
52131,134.219494,36,2,0,0,0,0,,0.530771,0
52132,0.197567,25.1,5,0,0,0,0,2506.864648,0.189442,0
52133,0.409068,31.1,8,1,0,0,0,6280.196122,5043.98941,0
52134,0.422133,60.3,9,1,0,0,0,7836.417154,0.184785,0
52135,1.379665,51.3,6,2,2,0,0,1313.309438,0.741799,0
52136,6.041871,70.6,5,0,0,0,0,,0.02608,0
52137,0,66.5,5,0,0,0,0,,0,0
52138,0.035856,50,1,0,1,0,0,3773.609633,1.007551,0
52139,0.404174,51.4,10,1,0,0,0,6531.873404,0.07047,0
52140,0.282602,56,8,1,3,0,0,6215.200008,0.178492,0
52141,853.777198,41.4,5,0,0,1,0,,1.025825,0
52142,0.282111,66.5,17,2,1,1,0,14999.809203,0.045058,0
52143,0.28395,33.2,12,0,6,0,0,6251.217819,0.188829,0
52144,0.48651,39.3,10,1,0,1,0,3820.04352,0.410529,0
52145,0.247712,40.1,7,1,2,0,0,8957.125242,0.105507,0
52146,0.449217,49.3,11,3,0,0,0,12587.246327,0.137178,0
52147,16.119317,71.3,5,0,,0,0,,0.009281,0
52148,0.01132,52.5,2,0,1,0,0,5335.804134,1.008467,1
52149,0.793665,61.5,12,2,0,0,0,5267.537947,0.769898,0
52150,1.043943,74.1,7,2,1,0,0,2278.788384,0.041371,0
52151,1.395791,46.1,16,3,4,0,0,5514.884951,0.445418,0
52152,0.54901,54.2,12,1,2,0,0,2521.213587,0.618092,0
52153,1756.310172,33.2,7,1,0,0,0,,0.026765,0
52154,0.497165,54.1,9,1,1,0,0,3022.951283,0.023194,0
52155,2761.961572,36.2,17,1,1,1,0,,0.120749,0
52156,1.054293,53.1,7,1,0,0,0,1209.941736,0.04958,0
52157,0.486168,39.2,18,4,1,0,0,6706.011877,0.317227,0
52158,0.372275,32.1,8,1,0,0,0,2218.462935,0.419211,0
52159,0.167259,32,3,0,0,1,0,4573.941289,0.978557,0
52160,0.008349,35.2,4,0,0,0,0,1450.358577,0.321358,0
52161,3282.618862,39,14,1,0,0,0,0,0.056669,0
52162,0.004822,24.2,3,0,0,0,0,5027.716253,0.108267,0
52163,0.00082,88.5,4,0,0,0,0,6152.815606,0.006864,0
52164,0.207787,51.2,17,1,0,0,0,8494.980317,0.009929,0
52165,0.778424,50.4,8,1,4,6,2,10980.115003,0.868633,1
52166,0.192404,45.3,24,2,0,0,0,24160.530014,0,0
52167,1977.53626,31.1,9,2,0,0,0,,0,0
52168,0.130942,53.3,9,1,0,2,0,18272.342991,0.007776,0
52169,906.213378,63.4,10,1,0,0,0,,0.083996,0
52170,0.006046,84.8,5,0,0,0,0,3354.179602,0.02508,0
52171,0.25185,68.3,2,1,0,0,0,5430.844132,1.002963,0
52172,240.711767,51.1,4,0,0,0,0,,0.202286,0
52173,458.151845,21.1,2,0,,0,0,,1.321797,0
52174,1101.775295,52.3,7,1,2,0,0,,0.201691,0
52175,0.449869,46.4,5,1,3,0,0,2725.820813,1.000184,0
52176,0.04661,77.5,12,0,2,2,0,3531.829915,0.048598,0
52177,0.541498,37.1,10,1,4,0,0,10481.173384,0.760808,0
52178,1334.81753,68.5,11,1,1,1,0,,0,0
52179,0.426453,57.5,13,2,2,0,0,10785.404019,0.183952,0
52180,0.451535,41.2,6,1,0,2,1,3015.100606,1.27712,1
52181,2286.785918,61.6,9,1,0,0,0,,0.011226,0
52182,0.209524,58.1,6,2,0,0,0,11711.929094,0,0
52183,1.00003,39.3,0,0,0,1,0,0,1.004526,0
52184,642.216667,56.4,7,0,,0,0,,0.085168,0
52185,2165.460382,38.1,11,2,2,0,0,1.005977,0.333727,0
52186,0.021035,80.2,2,0,0,0,0,2001.777506,0.165401,0
52187,0.02435,81.2,12,0,0,0,0,2109.021371,0.036598,0
52188,0.083681,61.5,6,0,1,0,1,8811.669379,0.368759,0
52189,0.010536,63.1,6,0,0,0,0,4596.389541,0.141667,0
52190,0.06213,40,1,0,2,0,0,4107.973574,1.002665,0
52191,0,25.2,1,0,0,0,0,1.002794,0,0
52192,0,88.6,2,0,0,0,0,2550.935728,0,0
52193,0.010316,68.5,6,0,0,0,0,15077.786481,0.081171,0
52194,0.262546,61.1,12,1,0,0,0,2015.488069,0.012078,0
52195,1103.318047,79.7,8,0,0,0,0,,0.033469,0
52196,0.613805,71.5,20,0,0,0,0,2337.313514,0.122104,0
52197,0.003336,85.2,4,0,0,0,0,6637.285126,0.0273,0
52198,0.344008,76.2,16,2,0,0,0,3778.263158,0.036274,0
52199,0.234739,28.1,3,0,1,1,0,4225.563715,0,0
52200,0.517902,48.3,15,1,1,1,0,9785.916021,0.015029,0
